id,seller_id,name,description,price,stock,category,image_url,created_at
83,42,"Cheese - Brie,danish","Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",9.96,40,"Doors, Frames & Hardware",http://dummyimage.com/129x100.png/cc0000/ffffff,4/13/2025
84,28,Dc Hikiage Hira Huba,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",63.89,100,"Temp Fencing, Decorative Fencing and Gates",http://dummyimage.com/133x100.png/dddddd/000000,8/27/2024
85,16,Pepper - Jalapeno,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",50.78,65,Retaining Wall and Brick Pavers,http://dummyimage.com/203x100.png/5fa2dd/ffffff,11/7/2024
86,38,Tea - English Breakfast,"Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.

Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.

Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",56.85,44,Masonry & Precast,http://dummyimage.com/108x100.png/5fa2dd/ffffff,10/24/2024
87,39,Sobe - Tropical Energy,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede.

Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.

Fusce consequat. Nulla nisl. Nunc nisl.",11.24,38,Framing (Wood),http://dummyimage.com/120x100.png/ff4444/ffffff,3/9/2025
88,38,"Sauce - Soya, Dark","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",41.64,31,Termite Control,http://dummyimage.com/223x100.png/5fa2dd/ffffff,3/21/2025
89,8,"Wine - Saint - Bris 2002, Sauv",Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,46.31,22,Framing (Wood),http://dummyimage.com/157x100.png/cc0000/ffffff,9/25/2024
90,37,Beef - Ground Medium,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,57.53,99,Prefabricated Aluminum Metal Canopies,http://dummyimage.com/178x100.png/ff4444/ffffff,11/10/2024
91,4,Coffee Cup 8oz 5338cd,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",81.2,57,Sitework & Site Utilities,http://dummyimage.com/183x100.png/dddddd/000000,5/2/2024
92,36,Jack Daniels,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",77.23,5,Drilled Shafts,http://dummyimage.com/192x100.png/cc0000/ffffff,11/4/2024
93,3,Wiberg Super Cure,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",2.09,29,Roofing (Asphalt),http://dummyimage.com/108x100.png/ff4444/ffffff,7/18/2024
94,28,Artichoke - Fresh,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",71.3,70,HVAC,http://dummyimage.com/139x100.png/5fa2dd/ffffff,10/14/2024
95,30,Flour Pastry Super Fine,"Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.

Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti.",17.02,60,Masonry & Precast,http://dummyimage.com/181x100.png/cc0000/ffffff,8/31/2024
96,37,Potatoes - Idaho 80 Count,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",71.03,39,Electrical,http://dummyimage.com/209x100.png/ff4444/ffffff,3/2/2025
97,18,Chinese Foods - Plain Fried Rice,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",39.69,55,Structural and Misc Steel (Fabrication),http://dummyimage.com/207x100.png/5fa2dd/ffffff,4/5/2025
98,11,Cheese - Wine,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.

Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.",76.47,80,Epoxy Flooring,http://dummyimage.com/176x100.png/dddddd/000000,11/19/2024
99,27,"Basil - Dry, Rubbed","Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",70.61,72,Painting & Vinyl Wall Covering,http://dummyimage.com/194x100.png/dddddd/000000,6/23/2024
100,16,"Lemonade - Strawberry, 591 Ml","Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",3.92,60,Marlite Panels (FED),http://dummyimage.com/117x100.png/cc0000/ffffff,5/18/2024
101,13,Milk - 2%,"Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.

Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",10.43,73,Fire Sprinkler System,http://dummyimage.com/165x100.png/5fa2dd/ffffff,2/22/2025
102,44,Carbonated Water - Blackberry,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.",30.48,53,Hard Tile & Stone,http://dummyimage.com/225x100.png/5fa2dd/ffffff,3/24/2025
103,32,Cheese - Perron Cheddar,"In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.

Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.",92.45,37,Electrical and Fire Alarm,http://dummyimage.com/123x100.png/cc0000/ffffff,6/27/2024
104,35,Energy Drink,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",73.33,81,Sitework & Site Utilities,http://dummyimage.com/144x100.png/cc0000/ffffff,2/24/2025
105,46,Cake - Pancake,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",91.9,96,Site Furnishings,http://dummyimage.com/230x100.png/ff4444/ffffff,10/3/2024
106,7,Raspberries - Frozen,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",11.66,8,Fire Protection,http://dummyimage.com/155x100.png/ff4444/ffffff,2/6/2025
107,21,"Liqueur Banana, Ramazzotti","Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.

Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",83.69,23,Fire Protection,http://dummyimage.com/199x100.png/cc0000/ffffff,4/11/2025
108,24,"Crab - Back Fin Meat, Canned","Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",1.22,17,Roofing (Asphalt),http://dummyimage.com/239x100.png/ff4444/ffffff,8/16/2024
109,20,Eggplant - Regular,"Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.

Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.

Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",48.4,70,Fire Protection,http://dummyimage.com/139x100.png/5fa2dd/ffffff,7/25/2024
110,8,"Roe - Lump Fish, Black",Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,1.88,85,Epoxy Flooring,http://dummyimage.com/171x100.png/5fa2dd/ffffff,9/15/2024
111,37,Wanton Wrap,"Fusce consequat. Nulla nisl. Nunc nisl.

Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.

In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",27.57,56,Landscaping & Irrigation,http://dummyimage.com/229x100.png/cc0000/ffffff,11/16/2024
112,36,Tomatoes,Fusce consequat. Nulla nisl. Nunc nisl.,69.66,59,Structural and Misc Steel (Fabrication),http://dummyimage.com/140x100.png/ff4444/ffffff,11/5/2024
113,26,Wheat - Soft Kernal Of Wheat,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.

Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",17.79,65,Drywall & Acoustical (MOB),http://dummyimage.com/173x100.png/ff4444/ffffff,1/12/2025
114,49,Flour - Semolina,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",17.16,16,EIFS,http://dummyimage.com/174x100.png/5fa2dd/ffffff,9/2/2024
115,47,Wine - Cava Aria Estate Brut,Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.,83.8,94,Electrical,http://dummyimage.com/250x100.png/ff4444/ffffff,7/25/2024
116,23,Wine - Ej Gallo Sonoma,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,50.22,40,Masonry,http://dummyimage.com/136x100.png/5fa2dd/ffffff,1/26/2025
117,32,Bread Crumbs - Panko,"Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.

Phasellus in felis. Donec semper sapien a libero. Nam dui.",70.96,86,Framing (Wood),http://dummyimage.com/168x100.png/ff4444/ffffff,9/14/2024
118,30,Squash - Sunburst,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",65.88,81,Electrical and Fire Alarm,http://dummyimage.com/158x100.png/ff4444/ffffff,9/30/2024
119,29,"Juice - Cranberry, 341 Ml",Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,84.93,82,Structural & Misc Steel Erection,http://dummyimage.com/162x100.png/dddddd/000000,6/21/2024
120,24,Mustard Prepared,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,15.45,12,EIFS,http://dummyimage.com/142x100.png/ff4444/ffffff,8/2/2024
121,21,Blue Curacao - Marie Brizard,Fusce consequat. Nulla nisl. Nunc nisl.,25.73,53,Drilled Shafts,http://dummyimage.com/199x100.png/dddddd/000000,11/21/2024
122,7,Gatorade - Cool Blue Raspberry,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.

Suspendisse potenti. In eleifend quam a odio. In hac habitasse platea dictumst.

Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat.",48.84,40,Drywall & Acoustical (MOB),http://dummyimage.com/237x100.png/5fa2dd/ffffff,6/1/2024
123,19,Tomatoes - Hot House,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.

Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.",39.56,86,Marlite Panels (FED),http://dummyimage.com/213x100.png/cc0000/ffffff,5/11/2024
124,22,"Bread - Bagels, Mini","In congue. Etiam justo. Etiam pretium iaculis justo.

In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.",10.47,99,Exterior Signage,http://dummyimage.com/135x100.png/cc0000/ffffff,10/5/2024
125,11,Carbonated Water - Strawberry,"Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",92.01,22,Electrical,http://dummyimage.com/188x100.png/ff4444/ffffff,12/12/2024
126,16,Lighter - Bbq,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.

Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.

In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",14.06,76,"Temp Fencing, Decorative Fencing and Gates",http://dummyimage.com/225x100.png/dddddd/000000,9/21/2024
127,15,Olives - Stuffed,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,34.26,96,Exterior Signage,http://dummyimage.com/162x100.png/5fa2dd/ffffff,12/2/2024
128,12,Bagel - Plain,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",99.4,2,Plumbing & Medical Gas,http://dummyimage.com/145x100.png/5fa2dd/ffffff,1/1/2025
129,18,Breakfast Quesadillas,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.

Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",46.92,81,Electrical and Fire Alarm,http://dummyimage.com/105x100.png/cc0000/ffffff,10/19/2024
130,15,"Pasta - Spaghetti, Dry","Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.

Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.",85.36,89,Painting & Vinyl Wall Covering,http://dummyimage.com/200x100.png/ff4444/ffffff,7/17/2024
131,31,Quail - Jumbo,"Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.

Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.

Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.",62.88,22,Exterior Signage,http://dummyimage.com/233x100.png/5fa2dd/ffffff,2/9/2025
132,39,Spice - Peppercorn Melange,"Sed ante. Vivamus tortor. Duis mattis egestas metus.

Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.

Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",38.88,1,Electrical and Fire Alarm,http://dummyimage.com/133x100.png/cc0000/ffffff,10/21/2024
133,14,Okra,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.

Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.

In congue. Etiam justo. Etiam pretium iaculis justo.",77.6,43,Epoxy Flooring,http://dummyimage.com/245x100.png/cc0000/ffffff,5/23/2024
